"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009205","purine ribonucleoside triphosphate metabolic process","90/4155","254/18805",0.354330708661417,1.60365558998266,5.15839084746816,0.000000721249918770041,0.0000481012312847807,0.000042701548942186,"UCHL1/IGF1/ALDOA/IMPDH1/TPI1/TSPO/FBP1/GALK1/HSPA1B/HSPA1A/SIRT6/ENO1/ANTKMT/NDUFB7/FIS1/ATP5MGL/ATP5F1D/TAFAZZIN/NDUFS7/TGFB1/BAD/ZBTB7A/AMPD2/NDUFA3/NME3/NDUFA13/PFKL/UCP2/JMJD8/NDUFC2/NDUFA11/VPS9D1/EIF6/MLST8/NDUFA1/GAPDH/SPHK2/UQCC3/ATP5ME/HK3/NDUFA2/SLC2A6/ALDOC/NDUFB1/NDUFV1/MT-ND3/NDUFB10/ATP5F1E/APP/NDUFS8/MT-ND6/ATP6V0C/NDUFS6/NDUFA7/FKRP/AK1/ARL2/PRKAG3/ATP5MC2/LRRK2/NDUFB9/NDUFB11/FLCN/MLXIPL/NDUFB8/TREX1/SELENON/MT-ND1/IL4/NDUFB6/EP300/NDUFS3/KAT2B/GIT1/ATP5MJ/IMPDH2/ATP5MG/NDUFB5/MT-ND4/PID1/ATP5PO/NME2/NDUFC1/FIGNL1/NDUFB2/NME4/SLC25A25/ZBTB20/PINK1/HK1",90
"GO:0051231","spindle elongation","12/4155","14/18805",0.857142857142857,3.87931923671996,5.73945576843547,0.000000772275318809291,0.000050962041827531,0.0000452412145212712,"KIF4A/KIF11/CDCA8/BIRC5/PRC1/PPP2R1A/RACGAP1/KIF23/AURKB/KIF4B/NUMA1/INCENP",12
"GO:0007033","vacuole organization","85/4155","238/18805",0.357142857142857,1.61638301529998,5.09635997003982,0.000000997735916396671,0.0000650194310351153,0.0000577205685256029,"CHMP2A/RNASEK/LAPTM5/HSD17B1/GABARAP/RAB1B/CHMP4B/WDR45/CHMP1A/AP5Z1/TFEB/CORO1A/GAA/CHMP6/TCIRG1/ATG4B/ATG4D/ATP6V1F/TMEM175/TOM1/GABARAPL3/LAMTOR1/ATG13/VPS18/ATG101/PIP4K2C/SPNS1/ATP6AP1/LRSAM1/ATP6V0B/CHMP4A/AP4M1/LAPTM4B/VPS4A/CLN3/ULK1/EMC6/NAGPA/HPS1/RAB34/CTSD/MAP1LC3A/GRN/PACS2/CLN6/ATP6V0C/ARSB/ATP13A2/ATG16L2/STX17/LAMP1/EFNB1/SPG11/ABCA1/MCOLN1/SNAPIN/RAB19/LRRK2/NAGLU/FLCN/HOOK2/RAB43/TP53INP1/ACP2/PIKFYVE/ATG7/STBD1/TREX1/IFT20/NSFL1C/ATG3/VMA22/SCARB2/ATG9B/STING1/RAB3GAP2/GABARAPL2/SRPX/WIPI2/PINK1/MYO7A/RAB39A/ATG2B/LRBA/PHF23",85
"GO:1905820","positive regulation of chromosome separation","20/4155","32/18805",0.625,2.82867027677497,5.5136015515322,0.00000100604319834203,0.0000650194310351153,0.0000577205685256029,"DLGAP5/SKA3/NCAPG/SKA1/CDCA8/NCAPH/BIRC5/UBE2C/CDC20/ESPL1/NCAPG2/SMC2/AURKB/NCAPD2/ANAPC11/SMC4/MAD1L1/NUMA1/INCENP/NCAPD3",20
"GO:0031570","DNA integrity checkpoint signaling","51/4155","123/18805",0.414634146341463,1.8765812567873,5.19427423891349,0.00000107584467868493,0.0000688211254150597,0.0000610954974887996,"CDC6/DTL/CLSPN/CDC45/CDK1/TICRR/RAD51/ORC1/CHEK1/BRIP1/PLK1/GNB1L/BABAM2/NOP53/FZR1/BRCA2/WDR76/CDC14B/DNA2/RAD9A/E2F1/TELO2/BRCA1/CDK2/TIMELESS/BLM/DGKZ/DONSON/BARD1/CEP63/TIPIN/PARP9/CCAR2/RFWD3/SYF2/BABAM1/DTX3L/STK38/SDE2/MUS81/NBN/CDT1/WAC/TP53BP1/TREX1/INTS7/EME2/DOT1L/USP28/ATRIP/PTPN11",51
"GO:0045930","negative regulation of mitotic cell cycle","87/4155","246/18805",0.353658536585366,1.60061342490681,5.04983427784599,0.00000119995769366044,0.0000759851998137101,0.0000674553570056645,"CDC6/DTL/BUB1/CLSPN/BUB1B/CDK1/GPR132/SPC25/TRIP13/E2F7/SKA3/SKA1/CCNB1/ZWINT/TICRR/KNL1/HASPIN/TTK/ORC1/CHEK1/CENPF/CDCA8/NUF2/PLK1/BIRC5/CTDSP1/CDC20/NDC80/MIIP/INHBA/WEE1/NHERF1/BABAM2/ANAPC15/CDK2AP2/MAD2L1/NOP53/FZR1/FBXO5/MAD2L2/AURKAIP1/EZH2/CDC14B/ZWILCH/RAD9A/SPC24/BRCA1/CDK2/AURKB/KNTC1/BLM/CDKN1C/GEN1/SPDL1/VPS4A/DGKZ/DONSON/BARD1/DCUN1D3/KLHL22/BTG3/MEIOC/TIPIN/RFWD3/BTN2A2/PRMT2/FZD3/SYF2/BABAM1/JADE1/SCRIB/ZFYVE19/SDE2/MUS81/PKD2/TOM1L2/RBBP8/NBN/MAD1L1/WAC/INCENP/HECA/TREX1/DLG1/LCMT1/EME2/MTBP",87
"GO:0007005","mitochondrion organization","141/4155","445/18805",0.31685393258427,1.43404048188861,4.93475649146287,0.00000139936359686638,0.0000872700052606321,0.0000774733681713632,"IGF1/PYCARD/CEBPA/TRABD/IFI27/SHARPIN/AURKA/PLEC/HSPA1A/RAB3A/NDUFB7/PRELID1/ALKBH7/FIS1/ATP5F1D/TAFAZZIN/RHOT2/NDUFS7/SLC25A6/BAD/CAV2/MTX1/PARL/SURF1/DNA2/COA8/NDUFA3/NME3/NDUFA13/ARHGAP11B/SIVA1/SDHAF1/UCP2/MICOS13/BID/TYMP/TOMM7/NDUFC2/PHB2/NDUFA11/HMGCL/MTFR2/TMEM102/GPX1/WASF1/CHCHD10/NDUFA1/HIGD2A/BAX/UQCC3/EYA2/TIMM13/BBC3/NDUFA2/TIMM8B/UQCC4/GPER1/NDUFB1/MIEF2/SDHAF4/LETM2/JTB/MTCH1/SPG7/SIRT7/NDUFB10/PLD6/ECSIT/LONP1/NDUFS8/COX17/ROMO1/CCAR2/PIF1/UQCRFS1/MT-ND6/PEX5/HSD17B10/ATP13A2/CLPP/VPS13A/MIGA2/TMEM223/EPAS1/RRM1/ATPAF2/IFIT2/TERT/MCU/TFRC/AKT1/GSK3A/NDUFAF8/ATAD3A/COA3/PET100/LRRK2/NDUFB9/DMAC1/TIMM10/WDR81/NDUFB11/IFI27L1/PLSCR3/CAMK2A/CHCHD6/RAB32/ATAD3B/STAT2/NDUFB8/UQCC5/STMP1/C11orf65/INF2/CHCHD2/NEURL4/SELENON/PPM1K/MT-ND1/RAB5IF/COX14/NDUFB6/EP300/NDUFS3/TOMM6/ATG3/MFSD14A/NDUFB5/ENDOG/MT-ND4/NAIF1/NOS3/CXADR/PID1/NDUFC1/NDUFB2/IFI6/VPS13D/PINK1/TMEM186/PNPT1",141
"GO:0016236","macroautophagy","122/4155","374/18805",0.32620320855615,1.47635411237025,4.95544994117858,0.00000140600901759832,0.0000872700052606321,0.0000774733681713632,"DIAPH3/UCHL1/CHMP2A/ATP6V0D1/GABARAP/UBXN6/FKBP8/RAB1B/CHMP4B/WDR45/TSPO/CHMP1A/AP5Z1/CAPNS1/GAA/CHMP6/HMOX1/VPS37C/IKBKG/VPS28/TCIRG1/TAFAZZIN/ATG4B/ATG4D/CDC37/SREBF1/SNX32/STUB1/MAPK3/PARL/TOM1/VPS25/DDRGK1/GABARAPL3/HGS/TOMM7/ATG13/PHB2/TECPR1/ATG101/TEX264/PIP4K2C/EIF2AK1/GPSM1/QSOX1/LRSAM1/ATP6V0B/CHMP4A/GAPDH/TSC2/AP4M1/SNF8/EPG5/VPS37B/VPS4A/HDAC10/CLN3/VAMP8/ULK1/WDR24/RNF213/EMC6/CAPN1/CDK5/SPATA33/CTSD/MAP1LC3A/PACS2/RETREG3/ATP6V0C/PEX5/ATP13A2/LARP1/ATG16L2/STX17/EFNB1/RUBCN/MTMR14/SPG11/AKT1/MCOLN1/SNAPIN/GSK3A/ATP6V0E1/RAB19/TBK1/LRRK2/WDR81/MVB12A/RIMOC1/AUP1/ATP6V0E2/CASP3/WAC/RAB43/TP53INP1/PIKFYVE/ATG7/STBD1/FZD5/TBC1D25/ZNRF1/IL4/KAT5/IFT20/NIPSNAP1/NSFL1C/ATG3/YOD1/RNF31/ATG9B/STING1/RAB3GAP2/GABARAPL2/WIPI2/EXOC7/VPS13D/PINK1/ATG2B/TBC1D5/LRBA/PHF23",122
"GO:0006302","double-strand break repair","108/4155","323/18805",0.334365325077399,1.51329481060902,4.95547711401873,0.00000153329984952275,0.0000936159353158739,0.0000831069254754012,"ESCO2/CDC45/ACTB/TRIP13/POLQ/RAD51/DMC1/CHEK1/CDCA5/MCM4/HDGFL2/BRIP1/GINS2/MCM6/GINS4/PLK1/PARPBP/RAD51AP1/PPP4C/CDC7/XRCC2/AP5Z1/SIRT6/UHRF1/BABAM2/WAS/MCM2/XRCC1/SMARCD2/MAD2L2/ZBTB7A/BRCA2/NSMCE1/DNA2/NUDT16L1/MPND/PNKP/FOXM1/POLM/PAXX/BRCA1/MGMT/CIB1/TIMELESS/BLM/BCL7C/BCL7B/GEN1/HSF1/FEN1/OTUB1/RMI2/RECQL5/RNF126/MCMDC2/DPF3/SLX1A/POLA1/DMAP1/POLL/MEIOC/ERCC1/RUVBL2/SWSAP1/RAD54L/PARP9/NSD2/VPS72/HELB/RFWD3/SETX/FBH1/IFFO1/SLX1B/MCM8/SWI5/RAD54B/TERB2/BABAM1/DTX3L/KMT5C/SETD2/SMCHD1/WRAP53/DCLRE1A/MUS81/PELI1/FANCM/RBBP8/NBN/ZSWIM7/MMS22L/RNF169/ZGRF1/TP53BP1/KAT5/MRGBP/WDR48/EME2/ZMYND8/DEK/HPF1/FIGNL1/EPC2/FANCB/PRMT1/NIPBL/ATRIP",108
"GO:1901992","positive regulation of mitotic cell cycle phase transition","45/4155","105/18805",0.428571428571429,1.93965961835998,5.14204926000542,0.00000153811474518025,0.0000936159353158739,0.0000831069254754012,"CDC6/DTL/RRM2/CDC25A/CDK1/DLGAP5/SKA3/STIL/SKA1/CCNB1/AIF1/CDCA5/BIRC5/UBE2C/CDC20/ESPL1/CDC7/FBXO5/TGFB1/CCNE1/LSM10/PHB2/DDR2/KCNA5/CPAP/ANAPC11/APP/CDC25C/MBLAC1/ADAM17/RRM1/TERT/AKT1/CYP1A1/CDK10/MEPCE/RDX/MAD1L1/TFDP1/CCNE2/MDM2/KMT2E/MIR214/TMOD3/MTBP",45
"GO:0000724","double-strand break repair via homologous recombination","70/4155","188/18805",0.372340425531915,1.68516527127019,5.02818490760315,0.00000159169537573227,0.0000959455606775541,0.0000851750349341754,"CDC45/ACTB/POLQ/RAD51/DMC1/CHEK1/MCM4/HDGFL2/GINS2/MCM6/GINS4/PLK1/PARPBP/RAD51AP1/PPP4C/CDC7/XRCC2/AP5Z1/SIRT6/UHRF1/WAS/MCM2/XRCC1/MAD2L2/BRCA2/NSMCE1/BRCA1/TIMELESS/BLM/GEN1/FEN1/RMI2/RECQL5/RNF126/MCMDC2/SLX1A/DMAP1/POLL/RUVBL2/SWSAP1/RAD54L/VPS72/HELB/RFWD3/FBH1/SLX1B/MCM8/SWI5/RAD54B/SETD2/SMCHD1/WRAP53/MUS81/PELI1/FANCM/RBBP8/NBN/ZSWIM7/MMS22L/RNF169/TP53BP1/KAT5/MRGBP/WDR48/ZMYND8/FIGNL1/EPC2/FANCB/PRMT1/NIPBL",70
"GO:1904666","regulation of ubiquitin protein ligase activity","14/4155","19/18805",0.736842105263158,3.3348533789347,5.42264380380411,0.00000239613697029174,0.000143060787302466,0.000127001264781278,"PLK1/UBE2C/CDC20/SKP1/MAD2L1/FZR1/FBXO5/MAD2L2/CDC14B/RPL11/RPS7/RPL23/RPL5/BAG2",14
"GO:0009260","ribonucleotide biosynthetic process","65/4155","173/18805",0.375722543352601,1.70047230511328,4.92919620948873,0.00000258476051489942,0.000152866638376457,0.00013570634401463,"ALDOA/IMPDH1/COASY/ENO1/GUK1/ANTKMT/NDUFB7/ATP5MGL/ATP5F1D/TAFAZZIN/NDUFS7/TGFB1/AMPD2/APRT/NDUFA3/NME3/NDUFA13/NDUFC2/NDUFA11/VPS9D1/NDUFA1/SPHK2/UQCC3/UCK1/ATP5ME/NDUFA2/NDUFB1/NDUFV1/MT-ND3/NDUFB10/ATP5F1E/UCKL1/NDUFS8/MT-ND6/ATP6V0C/NDUFS6/NDUFA7/ADSS1/PAICS/MTHFD1/AK1/ATP5MC2/GUCY1A1/NDUFB9/NDUFB11/AMPD1/NDUFB8/MT-ND1/IL4/NDUFB6/NDUFS3/ATP5MJ/IMPDH2/ATP5MG/NDUFB5/PPAT/MT-ND4/PID1/ATP5PO/NME2/NDUFC1/NDUFB2/NME4/PINK1/GUCY1B1",65
"GO:0045931","positive regulation of mitotic cell cycle","54/4155","136/18805",0.397058823529412,1.79703758759822,4.96797672080749,0.0000026130187573885,0.000153093594299705,0.000135907822629739,"CDC6/DTL/RRM2/CDC25A/CDK1/DLGAP5/SKA3/STIL/SKA1/CCNB1/AIF1/CDCA5/BIRC5/UBE2C/CDC20/ESPL1/CDC7/AURKA/FBXO5/TGFB1/CCNE1/BRCA2/EIF4EBP1/CCDC57/LSM10/PHB2/DDR2/KCNA5/HSF1/CPAP/ANAPC11/APP/CDC25C/MBLAC1/ADAM17/RRM1/FGFR1/TERT/AKT1/CYP1A1/CDK10/MEPCE/RDX/MAD1L1/TFDP1/SHB/EIF4E/CCNE2/MDM2/KMT2E/MIR214/TMOD3/MTBP/PTPN11",54
"GO:0000725","recombinational repair","71/4155","194/18805",0.365979381443299,1.65637599712184,4.89396122862541,0.00000277581882700019,0.000161126002096891,0.000143038539360137,"CDC45/ACTB/POLQ/RAD51/DMC1/CHEK1/MCM4/HDGFL2/GINS2/MCM6/GINS4/PLK1/PARPBP/RAD51AP1/PPP4C/CDC7/XRCC2/AP5Z1/SIRT6/UHRF1/WAS/MCM2/XRCC1/MAD2L2/BRCA2/NSMCE1/BRCA1/TIMELESS/BLM/GEN1/FEN1/RMI2/RECQL5/RNF126/MCMDC2/SLX1A/DMAP1/POLL/RUVBL2/SWSAP1/RAD54L/VPS72/HELB/RFWD3/FBH1/SLX1B/MCM8/SWI5/RAD54B/SETD2/SMCHD1/WRAP53/MUS81/PELI1/FANCM/RBBP8/NBN/ZSWIM7/MMS22L/RNF169/ZGRF1/TP53BP1/KAT5/MRGBP/WDR48/ZMYND8/FIGNL1/EPC2/FANCB/PRMT1/NIPBL",71
"GO:0006164","purine nucleotide biosynthetic process","72/4155","198/18805",0.363636363636364,1.64577179739635,4.86480361995124,0.00000310001077577231,0.000178293280305657,0.000158278676692498,"ALDOA/IMPDH1/NAPRT/COASY/ENO1/GUK1/ANTKMT/NDUFB7/ATP5MGL/ATP5F1D/TAFAZZIN/NDUFS7/TGFB1/AMPD2/HAAO/APRT/NDUFA3/NME3/NDUFA13/NADSYN1/NDUFC2/NDUFA11/VPS9D1/NDUFA1/SPHK2/UQCC3/ATP5ME/NDUFA2/NDUFB1/NDUFV1/MT-ND3/NDUFB10/ATP5F1E/DGUOK/NDUFS8/PARP9/MT-ND6/ATP6V0C/NDUFS6/NDUFA7/ADSS1/PAICS/MTHFD1/AK1/ATP5MC2/GUCY1A1/NDUFB9/NDUFB11/NNMT/AMPD1/NDUFB8/MT-ND1/IL4/NDUFB6/NDUFS3/ATP5MJ/IMPDH2/ATP5MG/NDUFB5/PPAT/MT-ND4/NOS3/MTHFD2L/PID1/ATP5PO/NME2/NDUFC1/NDUFB2/NME4/PINK1/NMRK1/GUCY1B1",72
"GO:0007040","lysosome organization","46/4155","111/18805",0.414414414414414,1.87558677811385,4.92721357971923,0.00000361590446601758,0.000204217163040218,0.000181292431596348,"CHMP2A/RNASEK/LAPTM5/HSD17B1/CHMP4B/CHMP1A/AP5Z1/TFEB/CORO1A/GAA/CHMP6/TCIRG1/ATP6V1F/TMEM175/LAMTOR1/VPS18/SPNS1/ATP6AP1/ATP6V0B/CHMP4A/LAPTM4B/CLN3/NAGPA/HPS1/RAB34/GRN/CLN6/ATP6V0C/ARSB/LAMP1/SPG11/ABCA1/MCOLN1/SNAPIN/LRRK2/NAGLU/FLCN/HOOK2/ACP2/PIKFYVE/TREX1/VMA22/SCARB2/SRPX/MYO7A/RAB39A",46
"GO:0080171","lytic vacuole organization","46/4155","111/18805",0.414414414414414,1.87558677811385,4.92721357971923,0.00000361590446601758,0.000204217163040218,0.000181292431596348,"CHMP2A/RNASEK/LAPTM5/HSD17B1/CHMP4B/CHMP1A/AP5Z1/TFEB/CORO1A/GAA/CHMP6/TCIRG1/ATP6V1F/TMEM175/LAMTOR1/VPS18/SPNS1/ATP6AP1/ATP6V0B/CHMP4A/LAPTM4B/CLN3/NAGPA/HPS1/RAB34/GRN/CLN6/ATP6V0C/ARSB/LAMP1/SPG11/ABCA1/MCOLN1/SNAPIN/LRRK2/NAGLU/FLCN/HOOK2/ACP2/PIKFYVE/TREX1/VMA22/SCARB2/SRPX/MYO7A/RAB39A",46
"GO:0022411","cellular component disassembly","142/4155","456/18805",0.31140350877193,1.40937255895455,4.71288423033683,0.00000369397531596916,0.000206763671926881,0.000183553077965498,"TOP2A/CDK1/TWF2/KIF18A/DIAPH3/TPX2/CHMP2A/KIF18B/MAP1S/PLK1/GABARAP/KIF2C/CHMP4B/SHARPIN/CHMP1A/APC2/PNPLA2/AURKA/STX5/ADAM8/ATAD2/NCKAP5L/CHMP6/DEDD2/STMN1/AKAP8L/FAP/CFL1/PLIN3/TGFB1/SMARCD2/CTDNEP1/PEX10/CAPG/TOM1/LAMC1/SH3GL1/CRACD/DDRGK1/MMP14/GABARAPL3/KATNB1/MICAL1/SH3BP1/PPP1R9B/TCF25/APEH/DDR2/TECPR1/RNF25/AURKB/STMN3/CAPN10/CIB1/DYRK3/STON1/GSN/RACK1/CHMP4A/BAX/SH3GL3/HSF1/EPG5/GPER1/VPS4A/CLN3/ENG/VAMP8/DNASE1L3/NAV3/DNAJC17/SPTBN1/DCTN1/FLOT1/MMP8/ZNF598/FSCN1/FLII/NFE2/RAC2/MAP1LC3A/JMJD4/PIF1/TRAF2/DNAJC6/SETX/PEX5/GAK/CST3/STX17/TRIM58/RUBCN/RRP7A/NAPB/ADAMTS5/PTRH1/RPL23/CKAP2/SKIC2/MCOLN1/SNAPIN/NES/MTRF1/EIF4E2/PYM1/KIF2A/RDX/CTSV/ATXN7/WDR47/CTSG/ITGB1/MTIF2/KLC1/ANKZF1/ARHGEF2/FURIN/PEX14/TBC1D25/KAT5/MTIF3/PBXIP1/MTRF1L/CLASP1/MAP6D1/CARMIL2/ENDOG/PRSS1/ST20/TMOD3/ATAD2B/KIF5B/GABARAPL2/TTBK2/LTN1/PLG/APAF1/CKAP5/PELO/CARMIL1/PHF23/WNK1",142
"GO:0042274","ribosomal small subunit biogenesis","45/4155","108/18805",0.416666666666667,1.88578018451665,4.91636023492453,0.00000386203426110117,0.000213334179830691,0.000189386002764625,"LSM6/RPS9/FAU/EMG1/RPS19BP1/TBL3/RPS11/TSR3/RPS28/AATF/RPS3A/RPS14/RPS16/RPS27/RPS15/RPS19/RPS7/RPS17/RPS6/RPS23/RPS8/MCAT/RPS5/RPS24/RPS21/SURF6/RPS15A/WDR46/RPS27A/RPS12/FBL/SLX9/RRP7A/RPS4X/TRMT112/RCL1/RRP36/KRI1/RPS25/RPSA2/RPSA/ABT1/ERCC2/RRP7BP/RRP9",45
"GO:0006275","regulation of DNA replication","49/4155","121/18805",0.40495867768595,1.83279131982775,4.89424570869409,0.00000387942199724019,0.000213334179830691,0.000189386002764625,"CDC6/ESCO2/CDC25A/CDK1/E2F7/E2F8/TICRR/DSCC1/MCM4/MCM6/CDC7/WEE1/CCNA2/GMNN/MCM2/FBXO5/ID3/DNA2/TFPT/CDK2/TIMELESS/ATAD5/INO80E/BLM/MCRS1/NUGGC/INO80B/S100A11/JADE3/RUVBL2/TIPIN/PCNA/PTK6/INO80D/FGFR1/JADE1/ZBTB38/DBF4/NBN/BRPF3/CDT1/TTF1/UCN/RBBP6/WIZ/INO80C/SMC3/ENDOG/UCHL5",49
"GO:0042776","proton motive force-driven mitochondrial ATP synthesis","32/4155","68/18805",0.470588235294118,2.12982232604233,4.97057239279689,0.00000451749377591963,0.00024626233461948,0.000218617753714298,"ANTKMT/NDUFB7/ATP5F1D/NDUFS7/NDUFA3/NDUFA13/NDUFC2/NDUFA11/NDUFA1/ATP5ME/NDUFA2/NDUFB1/NDUFV1/MT-ND3/NDUFB10/ATP5F1E/NDUFS8/MT-ND6/NDUFS6/NDUFA7/NDUFB9/NDUFB11/NDUFB8/MT-ND1/NDUFB6/NDUFS3/ATP5MG/NDUFB5/MT-ND4/ATP5PO/NDUFC1/NDUFB2",32
"GO:1901874","negative regulation of post-translational protein modification","41/4155","96/18805",0.427083333333333,1.93292468912956,4.88032493430078,0.00000490219555324516,0.000264929861407706,0.000235189726769575,"TSPO/CAV1/UBXN1/HSPA1B/HSPA1A/DNAJB2/VPS28/MAD2L1/FBXO5/ARRB2/MAD2L2/HMG20B/GPS2/RPL11/RPS7/COPS9/DCUN1D3/SIRT7/CEP63/RPS3/CDK5/CAMLG/PER2/RPL23/GNL3L/DTX3L/ARRB1/AKT1/SVBP/SH3RF2/RPL5/FLCN/CRTAP/SENP2/BAG2/MINAR1/TNFAIP3/MIR101-1/RELA/PRKCE/WNK1",41
"GO:0046390","ribose phosphate biosynthetic process","66/4155","180/18805",0.366666666666667,1.65948656237465,4.73462825634647,0.00000568958323486674,0.000304854677772475,0.0002706327176135,"ALDOA/IMPDH1/COASY/ENO1/G6PD/GUK1/ANTKMT/NDUFB7/ATP5MGL/ATP5F1D/TAFAZZIN/NDUFS7/TGFB1/AMPD2/APRT/NDUFA3/NME3/NDUFA13/NDUFC2/NDUFA11/VPS9D1/NDUFA1/SPHK2/UQCC3/UCK1/ATP5ME/NDUFA2/NDUFB1/NDUFV1/MT-ND3/NDUFB10/ATP5F1E/UCKL1/NDUFS8/MT-ND6/ATP6V0C/NDUFS6/NDUFA7/ADSS1/PAICS/MTHFD1/AK1/ATP5MC2/GUCY1A1/NDUFB9/NDUFB11/AMPD1/NDUFB8/MT-ND1/IL4/NDUFB6/NDUFS3/ATP5MJ/IMPDH2/ATP5MG/NDUFB5/PPAT/MT-ND4/PID1/ATP5PO/NME2/NDUFC1/NDUFB2/NME4/PINK1/GUCY1B1",66
"GO:0051336","regulation of hydrolase activity","108/4155","334/18805",0.323353293413174,1.46345575996022,4.5512232177348,0.00000856387837425609,0.00045497418244247,0.000403900311906262,"EPHA1/TBC1D10B/PSENEN/FGD3/ARHGAP42/PPP1R17/UBXN1/NR1H2/APC2/ARAP1/HSPA1A/ARHGAP11A/RHOG/NET1/VSIR/ADAP1/RCN3/PRELID1/STMN1/RGS16/CRB2/PTX3/POPDC1/CAV2/EZH2/SERPINB6/DDRGK1/MET/SH3BP1/PIN1/CXCL13/TIMP1/OAS3/ECT2/USP6NL/RASGRP2/ARHGEF5/SGSM3/GPSM1/RACK1/MIR339/RIPOR1/GAPDH/SGSM2/EVI5L/HRAS/PSAP/RPS3/CTSH/PRKG1/RHOA/PCNA/RSU1/CCL24/GRN/OAS1/NR1H3/ATP13A2/RGS6/CST3/PLIN5/TAX1BP3/CST7/SERPINF2/FGFR1/SERPINH1/RANGAP1/ARL2/F2R/PLXNB2/AKT1/RIC1/SCRIB/LRRK2/SVBP/PTK2/SLC27A4/SOD1/RDX/CAMK2A/ARHGAP6/SERPINB10/SRGAP2/ITGB1/CCL26/BIN1/LIMS1/GMIP/PRSS22/RALGAPB/FURIN/EFNA3/GBA3/EPHB3/PDE3A/NEIL1/RAB11FIP2/APOC3/RAB3GAP2/CSTB/TBC1D20/NF1/MIR590/DOCK8/AVPR1B/ARFGEF1/AGER/WNK1",108
"GO:1903321","negative regulation of protein modification by small protein conjugation or removal","39/4155","92/18805",0.423913043478261,1.91857636163868,4.70358820978839,0.0000102364268004467,0.000539261845478995,0.000478726125554726,"TSPO/CAV1/UBXN1/HSPA1B/HSPA1A/DNAJB2/VPS28/MAD2L1/FBXO5/ARRB2/MAD2L2/HMG20B/GPS2/RPL11/RPS7/COPS9/DCUN1D3/SIRT7/CEP63/RPS3/CDK5/CAMLG/PER2/RPL23/GNL3L/DTX3L/ARRB1/AKT1/SVBP/SH3RF2/RPL5/SENP2/BAG2/MINAR1/TNFAIP3/MIR101-1/RELA/PRKCE/WNK1",39
"GO:1902600","proton transmembrane transport","68/4155","190/18805",0.357894736842105,1.61978592691114,4.57276427251681,0.0000106499167288408,0.000556369399775857,0.000493913243380537,"SLC15A3/RNASEK/ATP6V0D1/TCIRG1/NDUFB7/ATP5MGL/ATP5F1D/NDUFS7/COX4I1/ATP6V1F/COX6B1/TMEM175/SURF1/COA8/NDUFA3/UCP2/NDUFC2/PHB2/ATP6AP1/ATP6V0B/MT-CO3/NDUFA1/SPHK2/ATP5ME/NDUFA2/UQCRC1/NDUFB1/MT-CYB/NDUFV1/MT-ND3/CYC1/NDUFB10/ATP5F1E/SLC16A1/MT-CO2/UQCR10/NDUFS8/COX17/UQCRFS1/MT-ND6/SLC18A1/ATP6V0C/NDUFS6/NDUFA7/SLC25A3/SLC9A3/ATP5MC2/ATP6V0E1/NDUFB9/ATP6V0E2/COX5B/SLC25A22/SLC25A18/NDUFB8/COX7B/COX8A/MT-ND1/NDUFB6/NDUFS3/ATP5MG/NDUFB5/FXYD2/MT-ND4/CLCN3/STING1/ATP5PO/NDUFC1/NDUFB2",68
"GO:0042254","ribosome biogenesis","103/4155","317/18805",0.324921135646688,1.47055161391961,4.49970202370921,0.0000108706887632908,0.000563209486422065,0.00049998548491969,"SART1/LSM6/RPS9/RPUSD1/FAU/CINP/NOP53/EMG1/RBM10/ZNF622/RPS19BP1/MYG1/TBL3/RPS11/TSR3/RPL35/RPS28/AATF/RPL7/REXO1/RPS3A/EIF6/EXOSC5/FRG1/RPS14/RPL27/DDX49/RPS16/RPS27/RPS15/RPS19/RPL26/RPL38/RPL11/BOP1/RPS7/RPS17/RPS6/RPS23/RPS8/MCAT/RPS5/RPLP0/SIRT7/RPS24/NOP16/RPS21/SURF6/RPS15A/RPL24/REXO5/WDR46/RPS27A/RPS12/VCX/FBL/NOC4L/SLX9/PES1/CHD7/RRP7A/PIH1D1/RPS4X/TRMT112/RCL1/RRP36/GNL3L/NOP10/MALSU1/EXOSC4/WDR18/KRI1/POP7/RPS25/RPL7A/POP4/SDE2/MPV17L2/UTP14C/RPL5/NOC2L/RPL35A/RPSA2/NHP2/NSUN5/RPSA/PELP1/MTG2/ABT1/WDR74/ERCC2/GTF3A/MRPS2/KAT2B/PPAN/DDX28/RRP7BP/REXO4/RRP9/DDX54/RPL14/RRP8/PIN4",103
"GO:0051988","regulation of attachment of spindle microtubules to kinetochore","15/4155","23/18805",0.652173913043478,2.95165594098258,4.98755939785421,0.0000111108587496276,0.000570934209027996,0.000506843056162909,"CDK1/CCNB1/NEK2/CDCA8/BIRC5/SPAG5/RACGAP1/ZWILCH/SIRT2/ECT2/AURKB/KNTC1/INCENP/KAT5/KAT2B",15
